a = 3402315.263323; b = 5050000.343311; cout = 4038649896607.652832
a = 3478546.131982; b = 4620007.084467; cout = 3570616214794.382812
a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3478427.339793; b = 4640000.706994; cout = 3608293597294.358398
a = 3478428.791662; b = 4650000.807089; cout = 3609787929718.103027
a = 3478430.243530; b = 4660000.907184; cout = 3611483024492.234375
a = 3478431.695399; b = 4670001.007279; cout = 3613378881616.736328
a = 3478433.147268; b = 4680001.107374; cout = 3615475501091.625000
a = 3478434.599136; b = 4690001.207469; cout = 3617772882916.885254
a = 3478436.051005; b = 4700001.307564; cout = 3620271027092.536621
a = 3478437.502874; b = 4710001.407659; cout = 3622969933618.561523
a = 3478438.954742; b = 4720001.507755; cout = 3625869602494.975586
a = 3478440.406611; b = 4730001.607850; cout = 3628970033721.764160
a = 3478441.858480; b = 4740001.707945; cout = 3632271227298.934570
a = 3478443.310348; b = 4750001.808040; cout = 3635773183226.482910
a = 3478444.762217; b = 4760001.908135; cout = 3639475901504.414551
a = 3478446.214086; b = 4770002.008230; cout = 3643379382132.729004
a = 3478447.665954; b = 4780002.108325; cout = 3647483625111.421875
a = 3478449.117823; b = 4790002.208421; cout = 3651788630440.499512
a = 3478450.569692; b = 4800002.308516; cout = 3656294398119.953125
a = 3478452.021560; b = 4810002.408611; cout = 3661000928149.791504
a = 3478453.473429; b = 4820002.508706; cout = 3665908220530.007324
a = 3478454.925298; b = 4830002.608801; cout = 3671016275260.604980
a = 3478456.377166; b = 4840002.708896; cout = 3676325092341.578613
a = 3478457.829035; b = 4850002.808991; cout = 3681834671772.935059
a = 3478459.280904; b = 4860002.909086; cout = 3687545013554.672852
a = 3478460.732772; b = 4870003.009182; cout = 3693456117686.791992
a = 3478462.184641; b = 4880003.109277; cout = 3699567984169.291504
a = 3478463.636510; b = 4890003.209372; cout = 3705880613002.169922
a = 3478465.088378; b = 4900003.309467; cout = 3712394004185.431152
a = 3478466.540247; b = 4910003.409562; cout = 3719108157719.077637
a = 3478467.992116; b = 4920003.509657; cout = 3726023073603.099121
a = 3478469.443984; b = 4930003.609752; cout = 3733138751837.499023
a = 3478470.895853; b = 4940003.709848; cout = 3740455192422.284668
a = 3478472.347722; b = 4950003.809943; cout = 3747972395357.448242
a = 3478473.799590; b = 4960003.910038; cout = 3755690360642.993164
a = 3478475.251459; b = 4970004.010133; cout = 3763609088278.917480
a = 3478476.703327; b = 4980004.110228; cout = 3771728578265.225586
a = 3478478.155196; b = 4990004.210323; cout = 3780048830601.910645
a = 3478479.607065; b = 5000004.310418; cout = 3788569845288.981445
a = 3478481.058933; b = 5010004.410514; cout = 3797291622326.430664
a = 3478482.510802; b = 5020004.510609; cout = 3806214161714.254883
a = 3478483.962671; b = 5030004.610704; cout = 3815337463452.467285
a = 3478485.414539; b = 5040004.710799; cout = 3824661527541.051758
a = 3478486.866408; b = 5050004.810894; cout = 3834186353980.026367
a = 3478488.318277; b = 5060004.910989; cout = 3843911942769.377930
a = 3478489.770145; b = 5070005.011084; cout = 3853838293909.110840
a = 3478491.222014; b = 5080005.111179; cout = 3863965407399.219727
a = 3478492.673883; b = 5090005.211275; cout = 3874293283239.715332
a = 3478494.125751; b = 5100005.311370; cout = 3884821921430.589355
a = 3478495.577620; b = 5110005.411465; cout = 3895551321971.846191
a = 3478497.029489; b = 5120005.511560; cout = 3906481484863.479492
a = 3478498.481357; b = 5130005.611655; cout = 3917612410105.493164
a = 3478499.933226; b = 5140005.711750; cout = 3928944097697.890137
a = 3478501.385095; b = 5150005.811845; cout = 3940476547640.673828
a = 3478502.836963; b = 5160005.911941; cout = 3952209759933.827637
a = 3478504.288832; b = 5170006.012036; cout = 3964143734577.367676
a = 3478505.740701; b = 5180006.112131; cout = 3976278471571.290039
a = 3478507.192569; b = 5190006.212226; cout = 3988613970915.584961
a = 3478508.644438; b = 5200006.312321; cout = 4001150232610.267090
a = 3479465.782797; b = 4040001.424282; cout = 3081910537803.508301
a = 3479467.234666; b = 4050001.524377; cout = 3084854149484.181641
a = 3479468.686535; b = 4060001.624472; cout = 3087998523515.232910
a = 3479470.138403; b = 4070001.724567; cout = 3091343659896.672363
a = 3479471.590272; b = 4080001.824662; cout = 3094889558628.484863
a = 3479473.042141; b = 4090001.924757; cout = 3098636219710.679688
a = 3479474.494009; b = 4100002.024853; cout = 3102583643143.254883
a = 3479475.945878; b = 4110002.124948; cout = 3106731828926.208496
a = 3479477.397747; b = 4120002.225043; cout = 3111080777059.544434
a = 3479478.849615; b = 4130002.325138; cout = 3115630487543.260254
a = 3479480.301484; b = 4140002.425233; cout = 3120380960377.367188
a = 3479481.753353; b = 4150002.525328; cout = 3125332195561.848633
a = 3479483.205221; b = 4160002.625423; cout = 3130484193096.705566
a = 3479484.657090; b = 4170002.725518; cout = 3135836952981.945312
a = 3479486.108958; b = 4180002.825614; cout = 3141390475217.565918
a = 3479487.560827; b = 4190002.925709; cout = 3147144759803.565430
a = 3479489.012696; b = 4200003.025804; cout = 3153099806739.946777
a = 3479490.464564; b = 4210003.125899; cout = 3159255616026.708984
a = 3479491.916433; b = 4220003.225994; cout = 3165612187663.857910
a = 3479493.368302; b = 4230003.326089; cout = 3172169521651.384277
a = 3479494.820170; b = 4240003.426184; cout = 3178927617989.283203
a = 3479496.272039; b = 4250003.526280; cout = 3185886476677.569824
a = 3479497.723908; b = 4260003.626375; cout = 3193046097716.232422
a = 3479499.175776; b = 4270003.726470; cout = 3200406481105.277832
a = 3479500.627645; b = 4280003.826565; cout = 3207967626844.709961
a = 3479502.079514; b = 4290003.926660; cout = 3215729534934.514160
a = 3479503.531382; b = 4300004.026755; cout = 3223692205374.704102
a = 3479504.983251; b = 4310004.126850; cout = 3231855638165.270996
a = 3479506.435120; b = 4320004.226945; cout = 3240219833306.221680
a = 3479507.886988; b = 4330004.327041; cout = 3248784790797.560547
a = 3479509.338857; b = 4340004.427136; cout = 3257550510639.258789
a = 3479510.790726; b = 4350004.527231; cout = 3266516992831.359863
a = 3479512.242594; b = 4360004.627326; cout = 3275684237373.825684
a = 3479513.694463; b = 4370004.727421; cout = 3285052244266.682617
a = 3479515.146332; b = 4380004.827516; cout = 3294621013509.918457
a = 3479516.598200; b = 4390004.927611; cout = 3304390545103.538086
a = 3479518.050069; b = 4400005.027707; cout = 3314360839047.526367
a = 3479519.501938; b = 4410005.127802; cout = 3324531895341.907227
a = 3479520.953806; b = 4420005.227897; cout = 3334903713986.666504
a = 3479522.405675; b = 4430005.327992; cout = 3345476294981.796387
a = 3479523.857544; b = 4440005.428087; cout = 3356249638327.318359
a = 3479525.309412; b = 4450005.528182; cout = 3367223744023.208984
a = 3479526.761281; b = 4460005.628277; cout = 3378398612069.501465
a = 3479528.213150; b = 4470005.728372; cout = 3389774242466.157715
a = 3479529.665018; b = 4480005.828468; cout = 3401350635213.203613
a = 3479531.116887; b = 4490005.928563; cout = 3413127790310.623047
a = 3479532.568756; b = 4500006.028658; cout = 3425105707758.430176
a = 3479534.020624; b = 4510006.128753; cout = 3437284387556.603027
a = 3479535.472493; b = 4520006.228848; cout = 3449663829705.166504
a = 3479536.924362; b = 4530006.328943; cout = 3462244034204.109375
a = 3479538.376230; b = 4540006.429038; cout = 3475025001053.436523
a = 3479539.828099; b = 4550006.529134; cout = 3488006730253.130859
a = 3479541.279968; b = 4560006.629229; cout = 3501189221803.223145
a = 3479542.731836; b = 4570006.729324; cout = 3514572475703.680664
a = 3479544.183705; b = 4580006.829419; cout = 3528156491954.531738
a = 3479545.635574; b = 4590006.929514; cout = 3541941270555.757324
a = 3479467.151498; b = 4600004.067439; cout = 3554842527064.725586
a = 3479459.734274; b = 4610003.839049; cout = 906513777134.663696
a = 3479461.186143; b = 4620003.939144; cout = 914284616873.327881
a = 3479429.747122; b = 4630000.752231; cout = 3596718021925.440918
a = 3479431.198991; b = 4640000.852326; cout = 3598303381213.759277
a = 3479432.650859; b = 4650000.952421; cout = 3600089502852.458984
a = 3479434.102728; b = 4660001.052516; cout = 3602076386841.538086
a = 3479435.554597; b = 4670001.152611; cout = 3604264033180.992188
a = 3479437.006465; b = 4680001.252706; cout = 3606652441870.833984
a = 3479438.458334; b = 4690001.352801; cout = 3609241612911.052246
a = 3479439.910202; b = 4700001.452897; cout = 3612031546301.656250
a = 3479441.362071; b = 4710001.552992; cout = 3615022242042.633301
a = 3479442.813940; b = 4720001.653087; cout = 3618213700133.993164
a = 3479444.265808; b = 4730001.753182; cout = 3621605920575.733887
a = 3479445.717677; b = 4740001.853277; cout = 3625198903367.859863
a = 3479447.169546; b = 4750001.953372; cout = 3628992648510.362793
a = 3479448.621414; b = 4760002.053467; cout = 3632987156003.249512
a = 3479450.073283; b = 4770002.153562; cout = 3637182425846.508789
a = 3479451.525152; b = 4780002.253658; cout = 3641578458040.155762
a = 3479452.977020; b = 4790002.353753; cout = 3646175252584.179199
a = 3479454.428889; b = 4800002.453848; cout = 3650972809478.590332
a = 3479455.880758; b = 4810002.553943; cout = 3655971128723.374023
a = 3479457.332626; b = 4820002.654038; cout = 3661170210318.539062
a = 3479458.784495; b = 4830002.754133; cout = 3666570054264.091309
a = 3479460.236364; b = 4840002.854228; cout = 3672170660560.018555
a = 3479461.688232; b = 4850002.954324; cout = 3677972029206.329102
a = 3479463.140101; b = 4860003.054419; cout = 3683974160203.023438
a = 3479464.591970; b = 4870003.154514; cout = 3690177053550.090332
a = 3479466.043838; b = 4880003.254609; cout = 3696580709247.542480
a = 3479467.495707; b = 4890003.354704; cout = 3703185127295.372559
a = 3479468.947576; b = 4900003.454799; cout = 3709990307693.588867
a = 3479470.399444; b = 4910003.554894; cout = 3716996250442.185059
a = 3479471.851313; b = 4920003.654989; cout = 3724202955541.153809
a = 3479473.303182; b = 4930003.755085; cout = 3731610422990.514648
a = 3479474.755050; b = 4940003.855180; cout = 3739218652790.247070
a = 3479476.206919; b = 4950003.955275; cout = 3747027644940.362305
a = 3479477.658788; b = 4960004.055370; cout = 3755037399440.862305
a = 3479479.110656; b = 4970004.155465; cout = 3763247916291.737305
a = 3479480.562525; b = 4980004.255560; cout = 3771659195492.997070
a = 3479482.014394; b = 4990004.355655; cout = 3780271237044.634766
a = 3479483.466262; b = 5000004.455751; cout = 3789084040946.652832
a = 3479484.918131; b = 5010004.555846; cout = 3798097607199.052734
a = 3479486.370000; b = 5020004.655941; cout = 3807311935801.833984
a = 3479487.821868; b = 5030004.756036; cout = 3816727026754.994141
a = 3479489.273737; b = 5040004.856131; cout = 3826342880058.542480
a = 3479490.725606; b = 5050004.956226; cout = 3836159495712.461914
a = 3479492.177474; b = 5060005.056321; cout = 3846176873716.764648
a = 3479493.629343; b = 5070005.156417; cout = 3856395014071.449707
a = 3479495.081212; b = 5080005.256512; cout = 3866813916776.510742
a = 3479496.533080; b = 5090005.356607; cout = 3877433581831.959961
a = 3479497.984949; b = 5100005.456702; cout = 3888254009237.786621
a = 3479499.436818; b = 5110005.556797; cout = 3899275198993.988770
a = 3479500.888686; b = 5120005.656892; cout = 3910497151100.577637
a = 3479502.340555; b = 5130005.756987; cout = 3921919865557.553711
a = 3479503.792424; b = 5140005.857082; cout = 3933543342364.895508
a = 3479505.244292; b = 5150005.957178; cout = 3945367581522.623047
a = 3479506.696161; b = 5160006.057273; cout = 3957392583030.732422
a = 3479508.148030; b = 5170006.157368; cout = 3969618346889.222168
a = 3479509.599898; b = 5180006.257463; cout = 3982044873098.095215
a = 3480468.190126; b = 4030001.469519; cout = 3076410514298.697754
a = 3480469.641995; b = 4040001.569614; cout = 3079445152843.947754
a = 3480471.093863; b = 4050001.669709; cout = 3082680553739.571777
a = 3480472.545732; b = 4060001.769804; cout = 3086116716985.575195
a = 3480473.997601; b = 4070001.869899; cout = 3089753642581.960449
a = 3480475.449469; b = 4080001.969994; cout = 3093591330528.729004
a = 3480476.901338; b = 4090002.070090; cout = 3097629780825.871582
a = 3480478.353207; b = 4100002.170185; cout = 3101868993473.396484
a = 3480479.805075; b = 4110002.270280; cout = 3106308968471.304688
a = 3480481.256944; b = 4120002.370375; cout = 3110949705819.599121
a = 3480482.708813; b = 4130002.470470; cout = 3115791205518.268555
a = 3480484.160681; b = 4140002.570565; cout = 3120833467567.315430
a = 3480485.612550; b = 4150002.670660; cout = 3126076491966.746582
a = 3480487.064419; b = 4160002.770756; cout = 3131520278716.557617
a = 3480488.516287; b = 4170002.870851; cout = 3137164827816.747070
a = 3480489.968156; b = 4180002.970946; cout = 3143010139267.321777
a = 3480491.420025; b = 4190003.071041; cout = 3149056213068.273438
a = 3480492.871893; b = 4200003.171136; cout = 3155303049219.608887
a = 3480494.323762; b = 4210003.271231; cout = 3161750647721.329102
a = 3480495.775631; b = 4220003.371326; cout = 3168399008573.426758
a = 3480497.227499; b = 4230003.471421; cout = 3175248131775.898926
a = 3480498.679368; b = 4240003.571517; cout = 3182298017328.756348
a = 3480500.131237; b = 4250003.671612; cout = 3189548665231.991699
a = 3480501.583105; b = 4260003.771707; cout = 3197000075485.606934
a = 3480503.034974; b = 4270003.871802; cout = 3204652248089.614746
a = 3480504.486843; b = 4280003.971897; cout = 3212505183043.989746
a = 3480505.938711; b = 4290004.071992; cout = 3220558880348.748535
a = 3480507.390580; b = 4300004.172087; cout = 3228813340003.889160
a = 3480508.842449; b = 4310004.272183; cout = 3237268562009.410645
a = 3480510.294317; b = 4320004.372278; cout = 3245924546365.308105
a = 3480511.746186; b = 4330004.472373; cout = 3254781293071.587891
a = 3480513.198055; b = 4340004.572468; cout = 3263838802128.254395
a = 3480514.649923; b = 4350004.672563; cout = 3273097073535.301758
a = 3480516.101792; b = 4360004.772658; cout = 3282556107292.733887
a = 3480517.553661; b = 4370004.872753; cout = 3292215903400.528809
a = 3480519.005529; b = 4380004.972848; cout = 3302076461858.715820
a = 3480520.457398; b = 4390005.072944; cout = 3312137782667.278320
a = 3480521.909267; b = 4400005.173039; cout = 3322399865826.223633
a = 3480523.361135; b = 4410005.273134; cout = 3332862711335.560059
a = 3480524.813004; b = 4420005.373229; cout = 3343526319195.267578
a = 3480526.264873; b = 4430005.473324; cout = 3354390689405.357422
a = 3480527.716741; b = 4440005.573419; cout = 3365455821965.819336
a = 3480529.168610; b = 4450005.673514; cout = 3376721716876.679199
a = 3480530.620479; b = 4460005.773610; cout = 3388188374137.909668
a = 3480532.072347; b = 4470005.873705; cout = 3399855793749.520508
a = 3480533.524216; b = 4480005.973800; cout = 3411723975711.506836
a = 3480534.976085; b = 4490006.073895; cout = 3423792920023.884277
a = 3480536.427953; b = 4500006.173990; cout = 3436062626686.639648
a = 3480537.879822; b = 4510006.274085; cout = 3448533095699.773926
a = 3480539.331691; b = 4520006.374180; cout = 3461204327063.295898
a = 3480540.783559; b = 4530006.474276; cout = 3474076320777.187988
a = 3480542.235428; b = 4540006.574371; cout = 3487149076841.472168
a = 3480543.687297; b = 4550006.674466; cout = 3500422595256.127441
a = 3480545.139165; b = 4560006.774561; cout = 3513896876021.163574
a = 3480546.591034; b = 4570006.874656; cout = 3527571919136.575684
a = 3480459.237866; b = 4580003.684096; cout = 879849588998.511475
a = 3480460.689734; b = 4590003.784191; cout = 887309930900.986206
a = 3480462.141603; b = 4600003.884286; cout = 894971035153.840210
a = 3480463.593472; b = 4610003.984381; cout = 902832901757.074219
a = 3480432.154451; b = 4620000.797468; cout = 3585334054317.318848
a = 3480433.606319; b = 4630000.897563; cout = 3587010440470.202637
a = 3480435.058188; b = 4640000.997658; cout = 3588887588973.474609
a = 3480436.510057; b = 4650001.097753; cout = 3590965499827.122070
a = 3480437.961925; b = 4660001.197848; cout = 3593244173031.149902
a = 3480439.413794; b = 4670001.297943; cout = 3595723608585.554199
