a = 3299112.316378; b = 6389998.786843; cout = 6752069965260.987305
a = 3447454.584453; b = 5040003.496156; cout = 6433376395792.763672
a = 3447456.036322; b = 5050003.596251; cout = 6440471982481.936523
a = 3447457.488190; b = 5060003.696346; cout = 6447768331521.486328
a = 3447458.940059; b = 5070003.796441; cout = 6455265442911.409180
a = 3447460.391928; b = 5080003.896537; cout = 6462963316651.718750
a = 3447461.843796; b = 5090003.996632; cout = 6470861952742.399414
a = 3447463.295665; b = 5100004.096727; cout = 6478961351183.479492
a = 3447464.747534; b = 5110004.196822; cout = 6487261511974.934570
a = 3447466.199402; b = 5120004.296917; cout = 6495762435116.769531
a = 3447467.651271; b = 5130004.397012; cout = 6504464120608.972656
a = 3447469.103140; b = 5140004.497107; cout = 6513366568451.571289
a = 3447470.555008; b = 5150004.597203; cout = 6522469778644.547852
a = 3447472.006877; b = 5160004.697298; cout = 6531773751187.899414
a = 3447473.458746; b = 5170004.797393; cout = 6541278486081.635742
a = 3447474.910614; b = 5180004.897488; cout = 6550983983325.748047
a = 3447476.362483; b = 5190004.997583; cout = 6560890242920.247070
a = 3447477.814352; b = 5200005.097678; cout = 6570997264865.125000
a = 3447479.266220; b = 5210005.197773; cout = 6581305049160.384766
a = 3447480.718089; b = 5220005.297868; cout = 6591813595806.019531
a = 3447482.169958; b = 5230005.397964; cout = 6602522904802.048828
a = 3447483.621826; b = 5240005.498059; cout = 6613432976148.436523
a = 3447485.073695; b = 5250005.598154; cout = 6624543809845.220703
a = 3447486.525564; b = 5260005.698249; cout = 6635855405892.379883
a = 3447487.977432; b = 5270005.798344; cout = 6647367764289.930664
a = 3447489.429301; b = 5280005.898439; cout = 6659080885037.848633
a = 3447490.881170; b = 5290005.998534; cout = 6670994768136.154297
a = 3447492.333038; b = 5300006.098630; cout = 6683109413584.834961
a = 3447493.784907; b = 5310006.198725; cout = 6695424821383.904297
a = 3447495.236776; b = 5320006.298820; cout = 6707940991533.346680
a = 3447496.688644; b = 5330006.398915; cout = 6720657924033.159180
a = 3447498.140513; b = 5340006.499010; cout = 6733575618883.374023
a = 3447499.592382; b = 5350006.599105; cout = 6746694076083.959961
a = 3447405.186082; b = 5470001.223226; cout = 6330755617537.687500
a = 3447406.637950; b = 5480001.323321; cout = 6333285910833.584961
a = 3447408.089819; b = 5490001.423417; cout = 6336016966479.846680
a = 3447409.541688; b = 5500001.523512; cout = 6338948784476.491211
a = 3447410.993556; b = 5510001.623607; cout = 6342081364823.517578
a = 3447412.445425; b = 5520001.723702; cout = 6345414707520.927734
a = 3447413.897294; b = 5530001.823797; cout = 6348948812568.711914
a = 3447415.349162; b = 5540001.923892; cout = 6352683679966.881836
a = 3447416.801031; b = 5550002.023987; cout = 6356619309715.427734
a = 3447418.252900; b = 5560002.124082; cout = 6360755701814.364258
a = 3447419.704768; b = 5570002.224178; cout = 6365092856263.672852
a = 3447421.156637; b = 5580002.324273; cout = 6369630773063.362305
a = 3447422.608506; b = 5590002.424368; cout = 6374369452213.434570
a = 3447424.060374; b = 5600002.524463; cout = 6379308893713.883789
a = 3447425.512243; b = 5610002.624558; cout = 6384449097564.719727
a = 3447426.964112; b = 5620002.724653; cout = 6389790063765.930664
a = 3447428.415980; b = 5630002.824748; cout = 6395331792317.529297
a = 3447429.867849; b = 5640002.924844; cout = 6401074283219.501953
a = 3447431.319718; b = 5650003.024939; cout = 6407017536471.860352
a = 3447432.771586; b = 5660003.125034; cout = 6413161552074.594727
a = 3447434.223455; b = 5670003.225129; cout = 6419506330027.718750
a = 3447435.675324; b = 5680003.325224; cout = 6426051870331.208984
a = 3447437.127192; b = 5690003.425319; cout = 6432798172985.088867
a = 3447438.579061; b = 5700003.525414; cout = 6439745237989.349609
a = 3447440.030930; b = 5710003.625510; cout = 6446893065343.991211
a = 3447441.482798; b = 5720003.725605; cout = 6454241655049.005859
a = 3447442.934667; b = 5730003.825700; cout = 6461791007104.411133
a = 3447444.386536; b = 5740003.925795; cout = 6469541121510.191406
a = 3447445.838404; b = 5750004.025890; cout = 6477491998266.357422
a = 3447447.290273; b = 5760004.125985; cout = 6485643637372.891602
a = 3447448.742142; b = 5770004.226080; cout = 6493996038829.822266
a = 3447450.194010; b = 5780004.326175; cout = 6502549202637.125000
a = 3447451.645879; b = 5790004.426271; cout = 6511303128794.810547
a = 3447453.097747; b = 5800004.526366; cout = 6520257817302.877930
a = 3447454.549616; b = 5810004.626461; cout = 6529413268161.317383
a = 3447456.001485; b = 5820004.726556; cout = 6538769481370.151367
a = 3447457.453353; b = 5830004.826651; cout = 6548326456929.357422
a = 3447458.905222; b = 5840004.926746; cout = 6558084194838.941406
a = 3447460.357091; b = 5850005.026841; cout = 6568042695098.915039
a = 3447461.808959; b = 5860005.126937; cout = 6578201957709.260742
a = 3447463.260828; b = 5870005.227032; cout = 6588561982669.993164
a = 3447464.712697; b = 5880005.327127; cout = 6599122769981.099609
a = 3447466.164565; b = 5890005.427222; cout = 6609884319642.599609
a = 3447467.616434; b = 5900005.527317; cout = 6620846631654.465820
a = 3447469.068303; b = 5910005.627412; cout = 6632009706016.719727
a = 3448377.290817; b = 3959999.405875; cout = 6394367690070.801758
a = 3448378.742685; b = 3969999.505970; cout = 6393251899041.183594
a = 3448380.194554; b = 3979999.606065; cout = 6392336870361.968750
a = 3448381.646423; b = 3989999.706160; cout = 6391622604033.115234
a = 3448383.098291; b = 3999999.806255; cout = 6391109100054.640625
a = 3448384.550160; b = 4009999.906350; cout = 6390796358426.550781
a = 3448386.002029; b = 4020000.006446; cout = 6390684379148.850586
a = 3448387.453897; b = 4030000.106541; cout = 6390773162221.540039
a = 3448388.905766; b = 4040000.206636; cout = 6391062707644.586914
a = 3448390.357635; b = 4050000.306731; cout = 6391553015418.034180
a = 3448391.809503; b = 4060000.406826; cout = 6392244085541.843750
a = 3448393.261372; b = 4070000.506921; cout = 6393135918016.034180
a = 3448394.713241; b = 4080000.607016; cout = 6394228512840.624023
a = 3448396.165109; b = 4090000.707112; cout = 6395521870015.588867
a = 3448397.616978; b = 4100000.807207; cout = 6397015989540.925781
a = 3448399.068847; b = 4110000.907302; cout = 6398710871416.641602
a = 3448400.520715; b = 4120001.007397; cout = 6400606515642.735352
a = 3448401.972584; b = 4130001.107492; cout = 6402702922219.225586
a = 3448403.424453; b = 4140001.207587; cout = 6405000091146.080078
a = 3448404.876321; b = 4150001.307682; cout = 6407498022423.329102
a = 3448406.328190; b = 4160001.407777; cout = 6410196716050.943359
a = 3448407.780059; b = 4170001.507873; cout = 6413096172028.962891
a = 3448409.231927; b = 4180001.607968; cout = 6416196390357.350586
a = 3448410.683796; b = 4190001.708063; cout = 6419497371036.109375
a = 3448412.135665; b = 4200001.808158; cout = 6422999114065.256836
a = 3448413.587533; b = 4210001.908253; cout = 6426701619444.781250
a = 3448415.039402; b = 4220002.008348; cout = 6430604887174.687500
a = 3448416.491270; b = 4230002.108443; cout = 6434708917254.978516
a = 3448417.943139; b = 4240002.208539; cout = 6439013709685.642578
a = 3448419.395008; b = 4250002.308634; cout = 6443519264466.702148
a = 3448420.846876; b = 4260002.408729; cout = 6448225581598.125977
a = 3448422.298745; b = 4270002.508824; cout = 6453132661079.939453
a = 3448423.750614; b = 4280002.608919; cout = 6458240502912.139648
a = 3448425.202482; b = 4290002.709014; cout = 6463549107094.701172
a = 3448426.654351; b = 4300002.809109; cout = 6469058473627.655273
a = 3448428.106220; b = 4310002.909204; cout = 6474768602510.993164
a = 3448429.558088; b = 4320003.009300; cout = 6480679493744.709961
a = 3448431.009957; b = 4330003.109395; cout = 6486791147328.812500
a = 3448432.461826; b = 4340003.209490; cout = 6493103563263.280273
a = 3448433.913694; b = 4350003.309585; cout = 6499616741548.133789
a = 3448435.365563; b = 4360003.409680; cout = 6506330682183.370117
a = 3448436.817432; b = 4370003.509775; cout = 6513245385168.986328
a = 3448438.269300; b = 4380003.609870; cout = 6520360850504.979492
a = 3448439.721169; b = 4390003.709966; cout = 6527677078191.369141
a = 3448441.173038; b = 4400003.810061; cout = 6535194068228.120117
a = 3448442.624906; b = 4410003.910156; cout = 6542911820615.264648
a = 3448444.076775; b = 4420004.010251; cout = 6550830335352.790039
a = 3448445.528644; b = 4430004.110346; cout = 6558949612440.686523
a = 3448446.980512; b = 4440004.210441; cout = 6567269651878.968750
a = 3448405.674289; b = 4450001.022884; cout = 3357700810355.932617
a = 3448407.126158; b = 4460001.122979; cout = 3359830212738.699707
a = 3448408.578026; b = 4470001.223074; cout = 3362160377471.845703
a = 3448410.029895; b = 4480001.323169; cout = 3364691304555.386230
a = 3448411.481764; b = 4490001.423265; cout = 3367422993989.287598
a = 3448412.933632; b = 4500001.523360; cout = 3370355445773.589355
a = 3448414.385501; b = 4510001.623455; cout = 3373488659908.256836
a = 3448415.837370; b = 4520001.723550; cout = 3376822636393.310547
a = 3448417.289238; b = 4530001.823645; cout = 3380357375228.740234
a = 3448418.741107; b = 4540001.923740; cout = 3384092876414.562500
a = 3448420.192976; b = 4550002.023835; cout = 3388029139950.754883
a = 3448421.644844; b = 4560002.123931; cout = 3392166165837.331543
a = 3448423.096713; b = 4570002.224026; cout = 3396503954074.286621
a = 3448424.548582; b = 4580002.324121; cout = 3401042504661.622070
a = 3448426.000450; b = 4590002.424216; cout = 3405781817599.352539
a = 3448427.452319; b = 4600002.524311; cout = 3410721892887.448242
a = 3448428.904188; b = 4610002.624406; cout = 3415862730525.928223
a = 3448430.356056; b = 4620002.724501; cout = 3421204330514.785645
a = 3448431.807925; b = 4630002.824597; cout = 3426746692854.024414
a = 3448433.259794; b = 4640002.924692; cout = 3432489817543.661133
a = 3448434.711662; b = 4650003.024787; cout = 3438433704583.660645
a = 3448436.163531; b = 4660003.124882; cout = 3444578353974.041992
a = 3448437.615400; b = 4670003.224977; cout = 3450923765714.801270
a = 3448439.067268; b = 4680003.325072; cout = 3457469939805.937988
a = 3448440.519137; b = 4690003.425167; cout = 3464216876247.473633
a = 3448441.971006; b = 4700003.525262; cout = 3471164575039.375977
a = 3448443.422874; b = 4710003.625358; cout = 3478313036181.661133
a = 3448444.874743; b = 4720003.725453; cout = 3485662259674.327148
a = 3448446.326612; b = 4730003.825548; cout = 3493212245517.373535
a = 3448447.778480; b = 4740003.925643; cout = 3500962993710.809082
a = 3448449.230349; b = 4750004.025738; cout = 3508914504254.619141
a = 3448450.682218; b = 4760004.125833; cout = 3517066777148.806152
a = 3448452.134086; b = 4770004.225928; cout = 3525419812393.375977
a = 3448453.585955; b = 4780004.326024; cout = 3533973609988.328125
a = 3448455.037824; b = 4790004.426119; cout = 3542728169933.654785
a = 3448456.489692; b = 4800004.526214; cout = 3551683492229.366699
a = 3448457.941561; b = 4810004.626309; cout = 3560839576875.462402
a = 3448459.393430; b = 4820004.726404; cout = 3570196423871.939941
a = 3448460.845298; b = 4830004.826499; cout = 3579754033218.797363
a = 3448462.297167; b = 4840004.926594; cout = 3589512404916.021973
a = 3448463.749036; b = 4850005.026689; cout = 3599471538963.643066
a = 3448465.200904; b = 4860005.126785; cout = 3609631435361.638672
a = 3448466.652773; b = 4870005.226880; cout = 3619992094110.012695
a = 3448468.104642; b = 4880005.326975; cout = 3630553515208.767578
a = 3448469.556510; b = 4890005.427070; cout = 3641315698657.918457
a = 3448471.008379; b = 4900005.527165; cout = 3652278644457.433105
a = 3448472.460248; b = 4910005.627260; cout = 3663442352607.330566
a = 3448473.912116; b = 4920005.727355; cout = 3674806823107.613770
a = 3448475.363985; b = 4930005.827451; cout = 3686372055958.270020
a = 3448443.924964; b = 4940002.640537; cout = 6372266255160.893555
a = 3448445.376833; b = 4950002.740632; cout = 6377646007561.208008
a = 3448446.828701; b = 4960002.840727; cout = 6383226522311.899414
a = 3448448.280570; b = 4970002.940822; cout = 6389007799412.969727
a = 3448449.732439; b = 4980003.040917; cout = 6394989838864.427734
a = 3448451.184307; b = 4990003.141013; cout = 6401172640666.261719
a = 3448452.636176; b = 5000003.241108; cout = 6407556204818.479492
a = 3448454.088045; b = 5010003.341203; cout = 6414140531321.079102
a = 3448455.539913; b = 5020003.441298; cout = 6420925620174.057617
a = 3448456.991782; b = 5030003.541393; cout = 6427911471377.416992
a = 3448458.443651; b = 5040003.641488; cout = 6435098084931.147461
a = 3448459.895519; b = 5050003.741583; cout = 6442485460835.268555
a = 3448461.347388; b = 5060003.841679; cout = 6450073599089.769531
a = 3448462.799257; b = 5070003.941774; cout = 6457862499694.647461
a = 3448464.251125; b = 5080004.041869; cout = 6465852162649.916992
a = 3448465.702994; b = 5090004.141964; cout = 6474042587955.558594
a = 3448467.154863; b = 5100004.242059; cout = 6482433775611.581055
a = 3448468.606731; b = 5110004.342154; cout = 6491025725617.977539
a = 3448470.058600; b = 5120004.442249; cout = 6499818437974.763672
a = 3448471.510469; b = 5130004.542344; cout = 6508811912681.925781
a = 3448472.962337; b = 5140004.642440; cout = 6518006149739.481445
a = 3448474.414206; b = 5150004.742535; cout = 6527401149147.393555
a = 3448475.866075; b = 5160004.842630; cout = 6536996910905.709961
a = 3448477.317943; b = 5170004.942725; cout = 6546793435014.391602
a = 3448478.769812; b = 5180005.042820; cout = 6556790721473.463867
a = 3448480.221681; b = 5190005.142915; cout = 6566988770282.913086
a = 3448481.673549; b = 5200005.243010; cout = 6577387581442.741211
a = 3448483.125418; b = 5210005.343106; cout = 6587987154952.953125
a = 3448484.577287; b = 5220005.443201; cout = 6598787490813.537109
a = 3448486.029155; b = 5230005.543296; cout = 6609788589024.516602
a = 3448487.481024; b = 5240005.643391; cout = 6620990449585.869141
a = 3448488.932893; b = 5250005.743486; cout = 6632393072497.597656
a = 3448490.384761; b = 5260005.843581; cout = 6643996457759.719727
a = 3448491.836630; b = 5270005.943676; cout = 6655800605372.202148
a = 3448493.288499; b = 5280006.043771; cout = 6667805515335.075195
a = 3448494.740367; b = 5290006.143867; cout = 6680011187648.329102
a = 3448496.192236; b = 5300006.243962; cout = 6692417622311.972656
a = 3448497.644105; b = 5310006.344057; cout = 6705024819325.989258
a = 3448499.095973; b = 5320006.444152; cout = 6717832778690.385742
a = 3448500.547842; b = 5330006.544247; cout = 6730841500405.158203
a = 3448501.999711; b = 5340006.644342; cout = 6744050984470.318359
a = 3448503.451579; b = 5350006.744437; cout = 6757461230885.860352
a = 3448404.689673; b = 5440001.068273; cout = 6315287843045.547852
a = 3448406.141542; b = 5450001.168368; cout = 6317507638505.243164
a = 3448407.593411; b = 5460001.268463; cout = 6319928196315.316406
a = 3448409.045279; b = 5470001.368558; cout = 6322549516475.769531
a = 3448410.497148; b = 5480001.468654; cout = 6325371598986.605469
a = 3448411.949017; b = 5490001.568749; cout = 6328394443847.829102
a = 3448413.400885; b = 5500001.668844; cout = 6331618051059.431641
a = 3448414.852754; b = 5510001.768939; cout = 6335042420621.406250
a = 3448416.304622; b = 5520001.869034; cout = 6338667552533.766602
a = 3448417.756491; b = 5530001.969129; cout = 6342493446796.505859
a = 3448419.208360; b = 5540002.069224; cout = 6346520103409.625000
a = 3448420.660228; b = 5550002.169320; cout = 6350747522373.124023
a = 3448422.112097; b = 5560002.269415; cout = 6355175703687.006836
a = 3448423.563966; b = 5570002.369510; cout = 6359804647351.270508
a = 3448425.015834; b = 5580002.469605; cout = 6364634353365.915039
a = 3448426.467703; b = 5590002.569700; cout = 6369664821730.938477
a = 3448427.919572; b = 5600002.669795; cout = 6374896052446.343750
a = 3448429.371440; b = 5610002.769890; cout = 6380328045512.129883
a = 3448430.823309; b = 5620002.869985; cout = 6385960800928.287109
a = 3448432.275178; b = 5630002.970081; cout = 6391794318694.834961
a = 3448433.727046; b = 5640003.070176; cout = 6397828598811.763672
a = 3448435.178915; b = 5650003.170271; cout = 6404063641279.073242
