a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3516518.316200; b = 4030003.410823; cout = 419503687177.303162
a = 3516519.768069; b = 4040003.510918; cout = 426426511547.109436
a = 3516521.219937; b = 4050003.611013; cout = 433550098267.295349
a = 3516522.671806; b = 4060003.711108; cout = 440874447337.865173
a = 3516524.123675; b = 4070003.811203; cout = 448399558758.811462
a = 3516525.575543; b = 4080003.911298; cout = 456125432530.141785
a = 3516527.027412; b = 4090004.011393; cout = 464052068651.851440
a = 3516528.479281; b = 4100004.111489; cout = 472179467123.941711
a = 3516529.931149; b = 4110004.211584; cout = 480507627946.413940
a = 3516531.383018; b = 4120004.311679; cout = 489036551119.265259
a = 3516532.834887; b = 4130004.411774; cout = 497766236642.497986
a = 3516534.286755; b = 4140004.511869; cout = 506696684516.111084
a = 3516535.738624; b = 4150004.611964; cout = 515827894740.102661
a = 3516537.190493; b = 4160004.712059; cout = 525159867314.479431
a = 3516538.642361; b = 4170004.812154; cout = 534692602239.233032
a = 3516540.094230; b = 4180004.912250; cout = 544426099514.370239
a = 3516541.546099; b = 4190005.012345; cout = 554360359139.885986
a = 3516542.997967; b = 4200005.112440; cout = 564495381115.781250
a = 3516544.449836; b = 4210005.212535; cout = 574831165442.062134
a = 3516545.901705; b = 4220005.312630; cout = 585367712118.716309
a = 3516547.353573; b = 4230005.412725; cout = 596105021145.757202
a = 3516548.805442; b = 4240005.512820; cout = 607043092523.176514
a = 3516550.257311; b = 4250005.612916; cout = 618181926250.980469
a = 3517456.841308; b = 3579999.051874; cout = 303284140753.539490
a = 3517458.293176; b = 3589999.151969; cout = 301464448571.173096
a = 3517459.745045; b = 3599999.252064; cout = 299845518739.176697
a = 3517461.196914; b = 3609999.352159; cout = 298427351257.578735
a = 3517462.648782; b = 3619999.452254; cout = 297209946126.343811
a = 3517464.100651; b = 3629999.552349; cout = 296193303345.499817
a = 3517465.552520; b = 3639999.652445; cout = 295377422915.021484
a = 3517467.004388; b = 3649999.752540; cout = 294762304834.945251
a = 3517468.456257; b = 3659999.852635; cout = 294347949105.238708
a = 3517469.908126; b = 3669999.952730; cout = 294134355725.912292
a = 3517471.359994; b = 3680000.052825; cout = 294121524696.967041
a = 3517472.811863; b = 3690000.152920; cout = 294309456018.392578
a = 3517474.263732; b = 3700000.253015; cout = 294698149690.218750
a = 3517475.715600; b = 3710000.353110; cout = 295287605712.410400
a = 3517477.167469; b = 3720000.453206; cout = 296077824084.991272
a = 3517478.619338; b = 3730000.553301; cout = 297068804807.944885
a = 3517480.071206; b = 3740000.653396; cout = 298260547881.286682
a = 3517481.523075; b = 3750000.753491; cout = 299653053305.004578
a = 3517482.974944; b = 3760000.853586; cout = 301246321079.107483
a = 3517484.426812; b = 3770000.953681; cout = 303040351203.584595
a = 3517485.878681; b = 3780001.053776; cout = 305035143678.449219
a = 3517487.330550; b = 3790001.153872; cout = 307230698503.687439
a = 3517488.782418; b = 3800001.253967; cout = 309627015679.315002
a = 3517490.234287; b = 3810001.354062; cout = 312224095205.314453
a = 3517491.686156; b = 3820001.454157; cout = 315021937081.700256
a = 3517493.138024; b = 3830001.554252; cout = 318020541308.462585
a = 3517494.589893; b = 3840001.654347; cout = 321219907885.604431
a = 3517496.041762; b = 3850001.754442; cout = 324620036813.134583
a = 3517497.493630; b = 3860001.854538; cout = 328220928091.038391
a = 3517498.945499; b = 3870001.954633; cout = 332022581719.327576
a = 3517500.397368; b = 3880002.054728; cout = 336024997697.993713
a = 3517501.849236; b = 3890002.154823; cout = 340228176027.042908
a = 3517503.301105; b = 3900002.254918; cout = 344632116706.474365
a = 3517504.752974; b = 3910002.355013; cout = 349236819736.286011
a = 3517506.204842; b = 3920002.455108; cout = 354042285116.475037
a = 3517507.656711; b = 3930002.555203; cout = 359048512847.046448
a = 3517509.108580; b = 3940002.655299; cout = 364255502927.995911
a = 3517510.560448; b = 3950002.755394; cout = 369663255359.332703
a = 3517512.012317; b = 3960002.855489; cout = 375271770141.044495
a = 3517513.464186; b = 3970002.955584; cout = 381081047273.137634
a = 3517514.916054; b = 3980003.055679; cout = 387091086755.609314
a = 3517516.367923; b = 3990003.155774; cout = 393301888588.466553
a = 3517517.819792; b = 4000003.255869; cout = 399713452771.704407
a = 3517519.271660; b = 4010003.355965; cout = 406325779305.319153
a = 3517520.723529; b = 4020003.456060; cout = 413138868189.317627
a = 3517522.175398; b = 4030003.556155; cout = 420152719423.693665
a = 3517523.627266; b = 4040003.656250; cout = 427367333008.452759
a = 3517525.079135; b = 4050003.756345; cout = 434782708943.593018
a = 3517526.531004; b = 4060003.856440; cout = 442398847229.111206
a = 3517527.982872; b = 4070003.956535; cout = 450215747865.013123
a = 3517529.434741; b = 4080004.056630; cout = 458233410851.291809
a = 3517530.886610; b = 4090004.156726; cout = 466451836187.956177
a = 3517532.338478; b = 4100004.256821; cout = 474871023874.994751
a = 3517533.790347; b = 4110004.356916; cout = 483490973912.419128
a = 3517535.242216; b = 4120004.457011; cout = 492311686300.222778
a = 3517536.694084; b = 4130004.557106; cout = 501333161038.407104
a = 3517538.145953; b = 4140004.657201; cout = 510555398126.972961
a = 3517539.597822; b = 4150004.757296; cout = 519978397565.919189
a = 3517541.049690; b = 4160004.857392; cout = 529602159355.244873
a = 3517542.501559; b = 4170004.957487; cout = 539426683494.949890
a = 3517543.953428; b = 4180005.057582; cout = 549451969985.038391
a = 3517545.405296; b = 4190005.157677; cout = 559678018825.505127
a = 3517546.857165; b = 4200005.257772; cout = 570104830016.355347
a = 3517548.309033; b = 4210005.357867; cout = 580732403557.584351
a = 3517549.760902; b = 4220005.457962; cout = 591560739449.199341
a = 3517551.212771; b = 4230005.558058; cout = 602589837691.186646
a = 3517552.664639; b = 4240005.658153; cout = 613819698283.563965
a = 3518456.344899; b = 3549998.896921; cout = 297165365171.939087
a = 3518457.796768; b = 3559998.997016; cout = 295035175153.377930
a = 3518459.248637; b = 3569999.097111; cout = 293105747485.196045
a = 3518460.700505; b = 3579999.197206; cout = 291377082167.403015
a = 3518462.152374; b = 3589999.297301; cout = 289849179199.978149
a = 3518463.604243; b = 3599999.397396; cout = 288522038582.944946
a = 3518465.056111; b = 3609999.497491; cout = 287395660316.276550
a = 3518466.507980; b = 3619999.597586; cout = 286470044400.007751
a = 3518467.959849; b = 3629999.697682; cout = 285745190834.108215
a = 3518469.411717; b = 3639999.797777; cout = 285221099618.601135
a = 3518470.863586; b = 3649999.897872; cout = 284897770753.456421
a = 3518472.315455; b = 3659999.997967; cout = 284775204238.706604
a = 3518473.767323; b = 3670000.098062; cout = 284853400074.323486
a = 3518475.219192; b = 3680000.198157; cout = 285132358260.339539
a = 3518476.671061; b = 3690000.298252; cout = 285612078796.722839
a = 3518478.122929; b = 3700000.398348; cout = 286292561683.494446
a = 3518479.574798; b = 3710000.498443; cout = 287173806920.639465
a = 3518481.026667; b = 3720000.598538; cout = 288255814508.171753
a = 3518482.478535; b = 3730000.698633; cout = 289538584446.080994
a = 3518483.930404; b = 3740000.798728; cout = 291022116734.376831
a = 3518485.382273; b = 3750000.898823; cout = 292706411373.046509
a = 3518486.834141; b = 3760000.998918; cout = 294591468362.095581
a = 3518488.286010; b = 3770001.099013; cout = 296677287701.529297
a = 3518489.737879; b = 3780001.199109; cout = 298963869391.345337
a = 3518491.189747; b = 3790001.299204; cout = 301451213431.541138
a = 3518492.641616; b = 3800001.399299; cout = 304139319822.109314
a = 3518494.093485; b = 3810001.499394; cout = 307028188563.070557
a = 3518495.545353; b = 3820001.599489; cout = 310117819654.400757
a = 3518496.997222; b = 3830001.699584; cout = 313408213096.121887
a = 3518498.449091; b = 3840001.799679; cout = 316899368888.216187
a = 3518499.900959; b = 3850001.899775; cout = 320591287030.695496
a = 3518501.352828; b = 3860001.999870; cout = 324483967523.552063
a = 3518502.804697; b = 3870002.099965; cout = 328577410366.790466
a = 3518504.256565; b = 3880002.200060; cout = 332871615560.411926
a = 3518505.708434; b = 3890002.300155; cout = 337366583104.412476
a = 3518507.160303; b = 3900002.400250; cout = 342062312998.791077
a = 3518508.612171; b = 3910002.500345; cout = 346958805243.552856
a = 3518510.064040; b = 3920002.600441; cout = 352056059838.694458
a = 3518511.515908; b = 3930002.700536; cout = 357354076784.221313
a = 3518512.967777; b = 3940002.800631; cout = 362852856080.124573
a = 3518514.419646; b = 3950002.900726; cout = 368552397726.409058
a = 3518515.871514; b = 3960003.000821; cout = 374452701723.072815
a = 3518517.323383; b = 3970003.100916; cout = 380553768070.118347
a = 3518518.775252; b = 3980003.201011; cout = 386855596767.547119
a = 3518520.227120; b = 3990003.301106; cout = 393358187815.353149
a = 3518521.678989; b = 4000003.401202; cout = 400061541213.541931
a = 3518523.130858; b = 4010003.501297; cout = 406965656962.108093
a = 3518524.582726; b = 4020003.601392; cout = 414070535061.057983
a = 3518526.034595; b = 4030003.701487; cout = 421376175510.389099
a = 3518527.486464; b = 4040003.801582; cout = 428882578310.097839
a = 3518528.938332; b = 4050003.901677; cout = 436589743460.189209
a = 3518530.390201; b = 4060004.001772; cout = 444497670960.658264
a = 3518531.842070; b = 4070004.101868; cout = 452606360811.514282
a = 3518533.293938; b = 4080004.201963; cout = 460915813012.745239
a = 3518534.745807; b = 4090004.302058; cout = 469426027564.359314
a = 3518536.197676; b = 4100004.402153; cout = 478137004466.353516
a = 3518537.649544; b = 4110004.502248; cout = 487048743718.727173
a = 3518539.101413; b = 4120004.602343; cout = 496161245321.483521
a = 3518540.553282; b = 4130004.702438; cout = 505474509274.617737
a = 3518542.005150; b = 4140004.802533; cout = 514988535578.134583
a = 3518543.457019; b = 4150004.902629; cout = 524703324232.037048
a = 3518544.908888; b = 4160005.002724; cout = 534618875236.310181
a = 3518546.360756; b = 4170005.102819; cout = 544735188590.973999
a = 3518547.812625; b = 4180005.202914; cout = 555052264296.009277
a = 3518549.264494; b = 4190005.303009; cout = 565570102351.431763
a = 3518550.716362; b = 4200005.403104; cout = 576288702757.232910
a = 3518552.168231; b = 4210005.503199; cout = 587208065513.411255
a = 3518553.620100; b = 4220005.603295; cout = 598328190619.974121
a = 3518555.071968; b = 4230005.703390; cout = 609649078076.916626
a = 3519455.848491; b = 3519998.741967; cout = 291677139294.361084
a = 3519457.300360; b = 3529998.842062; cout = 289236451439.615417
a = 3519458.752228; b = 3539998.942158; cout = 286996525935.232300
a = 3519460.204097; b = 3549999.042253; cout = 284957362781.242188
a = 3519461.655966; b = 3559999.142348; cout = 283118961977.627136
a = 3519463.107834; b = 3569999.242443; cout = 281481323524.411194
a = 3519464.559703; b = 3579999.342538; cout = 280044447421.557739
a = 3519466.011572; b = 3589999.442633; cout = 278808333669.090271
a = 3519467.463440; b = 3599999.542728; cout = 277772982266.998413
a = 3519468.915309; b = 3609999.642824; cout = 276938393215.296509
a = 3519470.367177; b = 3619999.742919; cout = 276304566513.973389
a = 3519471.819046; b = 3629999.843014; cout = 275871502163.031982
a = 3519473.270915; b = 3639999.943109; cout = 275639200162.463989
a = 3519474.722783; b = 3650000.043204; cout = 275607660512.276306
a = 3519476.174652; b = 3660000.143299; cout = 275776883212.475830
a = 3519477.626521; b = 3670000.243394; cout = 276146868263.056030
a = 3519479.078389; b = 3680000.343489; cout = 276717615664.014709
a = 3519480.530258; b = 3690000.443585; cout = 277489125415.354309
a = 3519481.982127; b = 3700000.543680; cout = 278461397517.073364
a = 3519483.433995; b = 3710000.643775; cout = 279634431969.172241
a = 3519484.885864; b = 3720000.743870; cout = 281008228771.657104
a = 3519486.337733; b = 3730000.843965; cout = 282582787924.517517
a = 3519487.789601; b = 3740000.944060; cout = 284358109427.760010
a = 3519489.241470; b = 3750001.044155; cout = 286334193281.383484
a = 3519490.693339; b = 3760001.144251; cout = 288511039485.392334
a = 3519492.145207; b = 3770001.244346; cout = 290888648039.776062
a = 3519493.597076; b = 3780001.344441; cout = 293467018944.540710
a = 3519495.048945; b = 3790001.444536; cout = 296246152199.684753
a = 3519496.500813; b = 3800001.544631; cout = 299226047805.210815
a = 3519497.952682; b = 3810001.644726; cout = 302406705761.119324
a = 3519499.404551; b = 3820001.744821; cout = 305788126067.407776
a = 3519500.856419; b = 3830001.844917; cout = 309370308724.074524
a = 3519502.308288; b = 3840001.945012; cout = 313153253731.123474
a = 3519503.760157; b = 3850002.045107; cout = 317136961088.553162
a = 3519505.212025; b = 3860002.145202; cout = 321321430796.368774
a = 3519506.663894; b = 3870002.245297; cout = 325706662854.557434
a = 3519508.115763; b = 3880002.345392; cout = 330292657263.128967
a = 3519509.567631; b = 3890002.445487; cout = 335079414022.081482
a = 3519511.019500; b = 3900002.545582; cout = 340066933131.413147
a = 3519512.471369; b = 3910002.645678; cout = 345255214591.130005
a = 3519513.923237; b = 3920002.745773; cout = 350644258401.222229
a = 3519515.375106; b = 3930002.845868; cout = 356234064561.697327
a = 3519516.826975; b = 3940002.945963; cout = 362024633072.551331
a = 3519518.278843; b = 3950003.046058; cout = 368015963933.787537
a = 3519519.730712; b = 3960003.146153; cout = 374208057145.407532
a = 3519521.182581; b = 3970003.246248; cout = 380600912707.404358
a = 3519522.634449; b = 3980003.346344; cout = 387194530619.782776
a = 3519524.086318; b = 3990003.446439; cout = 393988910882.541687
a = 3519525.538187; b = 4000003.546534; cout = 400984053495.679382
a = 3519526.990055; b = 4010003.646629; cout = 408179958459.202698
a = 3519528.441924; b = 4020003.746724; cout = 415576625773.101196
a = 3519529.893793; b = 4030003.846819; cout = 423174055437.385132
a = 3519531.345661; b = 4040003.946914; cout = 430972247452.046021
a = 3519532.797530; b = 4050004.047009; cout = 438971201817.091553
a = 3519534.249399; b = 4060004.147105; cout = 447170918532.515198
a = 3519535.701267; b = 4070004.247200; cout = 455571397598.317139
a = 3519537.153136; b = 4080004.347295; cout = 464172639014.502502
a = 3519538.605005; b = 4090004.447390; cout = 472974642781.064758
a = 3519540.056873; b = 4100004.547485; cout = 481977408898.012573
a = 3519541.508742; b = 4110004.647580; cout = 491180937365.337708
a = 3519542.960611; b = 4120004.747675; cout = 500585228183.047668
a = 3519544.412479; b = 4130004.847771; cout = 510190281351.135803
a = 3519545.864348; b = 4140004.947866; cout = 519996096869.605774
a = 3519547.316217; b = 4150005.047961; cout = 530002674738.456421
a = 3519548.768085; b = 4160005.148056; cout = 540210014957.683289
a = 3519550.219954; b = 4170005.248151; cout = 550618117527.294434
a = 3519551.671823; b = 4180005.348246; cout = 561226982447.288818
a = 3519553.123691; b = 4190005.448341; cout = 572036609717.659668
a = 3519554.575560; b = 4200005.548436; cout = 583046999338.412964
a = 3519556.027429; b = 4210005.648532; cout = 594258151309.544556
a = 3519557.479297; b = 4220005.748627; cout = 605670065631.058228
a = 3520458.255820; b = 3509998.787204; cout = 281517854089.293884
a = 3520459.707688; b = 3519998.887300; cout = 279168193099.112854
a = 3520461.159557; b = 3529998.987395; cout = 277019294459.307251
a = 3520462.611426; b = 3539999.087490; cout = 275071158169.888489
a = 3520464.063294; b = 3549999.187585; cout = 273323784230.857086
a = 3520465.515163; b = 3559999.287680; cout = 271777172642.198700
